,MI,chi2,chi2_pval,corrected_pval,f_statistic,f_pval,f_corrected_pval
Cluster 0,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 2,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 4,0.014460479613644356,1.1069203558419725,0.2927523758678867,1.0,176.55636519502784,3.3915687400177745e-31,
Cluster 6,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 9,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 10,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 15,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 17,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 18,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 19,0.0014512903877219596,0.17351407347603465,0.6770074378398867,1.0,38.15598010991887,2.458188153844643e-09,
Cluster 20,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 21,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 23,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 24,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 26,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 27,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 28,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 29,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 32,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 36,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 37,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 42,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 43,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 46,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 48,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 49,0.007403192542148183,0.06609939759036146,0.7971030974390365,1.0,207.27884166277448,4.4265251195786036e-35,
Cluster 52,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 53,0.018166002304156895,1.686148060993976,0.19410951877720206,1.0,167.6592901878915,5.089129959862431e-30,
Cluster 54,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 56,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 57,0.0022878272296442126,0.1460195783132529,0.7023685882171767,1.0,144.17475728155347,8.586031446568908e-27,
Cluster 58,0.001029065757487499,0.031012488980311503,0.8602125280947561,1.0,130.74869888475843,7.325153015004718e-25,
Cluster 64,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 65,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 67,0.014902879445969117,1.2110119102363655,0.27113180822484684,1.0,196.2946509519493,1.0106422330418762e-33,
Cluster 68,0.0220900804335739,3.5403155182714334,0.059894066880512985,1.0,118.78114958943232,4.400667634900694e-23,
Cluster 69,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 70,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 71,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 72,0.0035623165461911577,0.0,1.0,1.0,207.27884166277448,4.4265251195786036e-35,
Cluster 75,0.004357380953890627,0.7511295180722886,0.386118854140158,1.0,56.3187588152327,9.455660018390274e-13,
Cluster 76,0.00028516126614210047,0.0,1.0,1.0,137.26395746296998,8.308376207888336e-26,
Cluster 77,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 79,0.0035623165461911577,0.0,1.0,1.0,207.27884166277448,4.4265251195786036e-35,
Cluster 80,0.004014285917680174,0.3408250188253011,0.5593533921224787,1.0,167.6592901878915,5.089129959862431e-30,
Cluster 81,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 82,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 84,0.004953903689760977,0.42479627170097745,0.514553448508541,1.0,159.3298045602606,6.766493805540016e-29,
Cluster 85,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 86,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 88,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 89,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 91,0.0009861240760847129,0.0,1.0,1.0,176.55636519502784,3.3915687400177745e-31,
Cluster 92,0.0009861240760847129,0.0,1.0,1.0,176.55636519502784,3.3915687400177745e-31,
Cluster 94,0.0035623165461911577,0.0,1.0,1.0,207.2788416627744,4.426525119578719e-35,
Cluster 95,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 101,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 104,0.00045456088786663407,0.02492839539978099,0.8745456159056673,1.0,23.502836004932185,2.131650968862194e-06,
Cluster 105,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 107,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 108,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 109,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 112,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 113,0.010315960146248554,2.1175652610441777,0.14561787391105852,1.0,18.460198403097024,2.4412205228479054e-05,
Cluster 116,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 117,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 123,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 124,4.782342631885761e-05,0.0,1.0,1.0,167.6592901878915,5.089129959862431e-30,
Cluster 126,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 130,0.0004852820871206545,0.0,1.0,1.0,196.2946509519493,1.0106422330418762e-33,
Cluster 132,1.5247308967791806e-05,0.0,1.0,1.0,16.222755640902545,7.36692755074319e-05,
Cluster 134,0.007378879106899841,0.8230153949129855,0.3643000078349409,1.0,151.51669316375194,8.035822668908302e-28,
Cluster 137,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 138,0.005657620884698178,0.9845920940398767,0.3210677156731562,1.0,81.73291731669265,3.4412559926760184e-17,
Cluster 140,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 144,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 148,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 149,9.171022153425801e-05,0.0,1.0,1.0,3.4655775962660433,0.06376986200568464,
Cluster 151,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 153,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 154,0.007999089132046777,1.1297167058696782,0.28783577409356065,1.0,124.59723233794617,5.916793488404506e-24,
Cluster 155,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 161,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 162,0.0004852820871206545,0.0,1.0,1.0,196.2946509519493,1.0106422330418762e-33,
Cluster 166,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 173,0.0035623165461911577,0.0,1.0,1.0,207.27884166277448,4.4265251195786036e-35,
Cluster 174,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 179,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 182,0.007403192542148183,0.06609939759036146,0.7971030974390365,1.0,207.27884166277448,4.4265251195786036e-35,
Cluster 183,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 184,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 186,0.007159366883401019,0.13727513105858546,0.7110050694681496,1.0,196.2946509519493,1.0106422330418762e-33,
Cluster 190,0.0,0.0,1.0,1.0,79.51807228915663,8.120428146989222e-17,
Cluster 195,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 196,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 197,0.0011629607268111436,0.05617389079417527,0.8126487857581608,1.0,124.59723233794618,5.916793488404378e-24,
Cluster 201,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 206,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 208,0.0011379490776875778,0.10727562298078015,0.7432673772296334,1.0,61.86785920369301,9.441528485410752e-14,
Cluster 210,0.013038201862907828,2.8174597576193516,0.09324386506300072,1.0,4.450303313112459,0.03583643563297858,
Cluster 217,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 218,0.0035623165461911577,0.0,1.0,1.0,207.2788416627744,4.426525119578719e-35,
Cluster 219,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 222,0.011334783042304536,1.915534348934198,0.16634978795163746,1.0,98.39721022915974,6.43977253892807e-20,
Cluster 225,0.018166002304156895,1.686148060993976,0.19410951877720206,1.0,167.6592901878914,5.0891299598625544e-30,
Cluster 229,0.00068463606403385,0.019087526576895802,0.8901158521336606,1.0,108.05570839064647,1.935401139778025e-21,
Cluster 234,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 235,0.001029065757487499,0.031012488980311503,0.8602125280947561,1.0,130.74869888475843,7.325153015004718e-25,
Cluster 237,0.0241202450004067,4.871458835341366,0.027304408858190063,1.0,9.011001410437235,0.00294068376698097,
Cluster 244,0.000326987268401413,0.01204896211351416,0.9125935567583829,1.0,2.9796131781540627e-31,1.0,
Cluster 245,0.00028516126614210047,0.0,1.0,1.0,137.26395746296998,8.308376207888336e-26,
Cluster 248,0.0021354351260752247,0.17051572908624055,0.6796538691186752,1.0,36.55717407137654,5.0403362068588175e-09,
Cluster 249,0.00038947407478533147,4.966145574031976e-05,0.9943772834591948,1.0,118.78114958943232,4.400667634900694e-23,
Cluster 250,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 253,0.0016553997522035513,0.13645647976521466,0.7118294771696903,1.0,113.27495621716287,3.027808038426204e-22,
Cluster 259,0.0,0.0,1.0,1.0,79.51807228915663,8.120428146989222e-17,
Cluster 261,0.001000322889866817,0.011127844712182085,0.915988115467339,1.0,151.51669316375194,8.035822668908302e-28,
Cluster 263,0.007159366883401019,0.13727513105858546,0.7110050694681496,1.0,196.2946509519493,1.0106422330418762e-33,
Cluster 264,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 266,0.011054820803434895,3.0060576423340417,0.22245536123485807,1.0,11.087894526568123,0.0009928294348079915,
Cluster 268,0.0010924477896071538,0.0882994477911648,0.7663502904035441,1.0,78.03875730544449,1.445527404617085e-16,
Cluster 270,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 272,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 276,0.004014285917680174,0.3408250188253011,0.5593533921224787,1.0,167.6592901878915,5.089129959862431e-30,
Cluster 283,0.0,0.0,1.0,1.0,79.51807228915663,8.120428146989222e-17,
Cluster 285,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 288,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 293,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 299,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 301,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 306,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 315,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 319,0.013345463459744245,2.8792897590361437,0.08972558934045297,1.0,44.29530201342282,1.625086417305234e-10,
Cluster 321,9.073990034985657e-05,0.0,1.0,1.0,186.07929515418505,1.9851876571361733e-32,
Cluster 322,1.7330861802472564e-05,0.0,1.0,1.0,113.27495621716287,3.027808038426204e-22,
Cluster 323,4.146094133850031e-07,0.0,1.0,1.0,13.188294413242684,0.00033834548515936037,
Cluster 325,0.001029065757487499,0.031012488980311503,0.8602125280947561,1.0,130.74869888475837,7.325153015004878e-25,
Cluster 330,0.014902879445969117,1.2110119102363655,0.27113180822484684,1.0,196.2946509519493,1.0106422330418762e-33,
Cluster 333,0.008494818731857395,1.6359600903614462,0.20088066219318113,1.0,78.03875730544448,1.445527404617085e-16,
Cluster 334,0.0,0.0,1.0,1.0,79.51807228915663,8.120428146989222e-17,
Cluster 335,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 336,0.003993376466960984,0.20134893419833172,0.6536342213294386,1.0,186.07929515418505,1.9851876571361733e-32,
Cluster 337,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 339,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 341,4.782342631885761e-05,0.0,1.0,1.0,167.6592901878914,5.0891299598625544e-30,
Cluster 345,0.014902879445969117,1.2110119102363655,0.27113180822484684,1.0,196.2946509519493,1.0106422330418762e-33,
Cluster 346,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 348,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 351,0.007403192542148183,0.06609939759036146,0.7971030974390365,1.0,207.2788416627744,4.426525119578719e-35,
Cluster 353,0.014460479613644356,1.1069203558419725,0.2927523758678867,1.0,176.55636519502784,3.3915687400177745e-31,
Cluster 354,0.005021169560269961,0.905649257223067,0.3412714403160526,1.0,51.21381215469613,8.186851165700699e-12,
Cluster 355,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 359,0.038009188270973424,6.081758000753011,0.013658478295346568,1.0,167.6592901878915,5.089129959862431e-30,
Cluster 363,0.010791848278650332,0.5729436206363919,0.44909156525165117,1.0,186.07929515418505,1.9851876571361733e-32,
Cluster 366,0.007159366883401019,0.13727513105858546,0.7110050694681496,1.0,196.2946509519493,1.0106422330418762e-33,
Cluster 368,0.0011028746634242081,0.054487063639172106,0.8154316798211665,1.0,113.27495621716287,3.027808038426204e-22,
Cluster 374,0.004672577279844992,0.7278463485391188,0.3935821626947631,1.0,74.51031553398057,5.781305284047351e-16,
Cluster 375,0.002154714187208265,0.2282092976367947,0.6328547978256489,1.0,93.922247631493,3.375770223279221e-19,
Cluster 376,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 379,0.004051170174633079,0.7340756570039131,0.3915652909795062,1.0,16.222755640902548,7.36692755074319e-05,
Cluster 381,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 383,0.013927663125768402,2.9600686389748363,0.08534431778000853,1.0,0.015842534805568888,0.8999329009986027,
Cluster 386,9.073990034985657e-05,0.0,1.0,1.0,186.07929515418505,1.9851876571361733e-32,
Cluster 392,0.0,0.0,1.0,1.0,79.51807228915663,8.120428146989222e-17,
Cluster 393,0.0,0.0,1.0,1.0,79.51807228915663,8.120428146989222e-17,
Cluster 395,0.007403192542148183,0.06609939759036146,0.7971030974390365,1.0,207.27884166277448,4.4265251195786036e-35,
Cluster 397,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 401,0.004014285917680174,0.3408250188253011,0.5593533921224787,1.0,167.6592901878915,5.089129959862431e-30,
Cluster 405,0.00860652844732196,1.7797595485389834,0.18217885526290195,1.0,9.70588235294118,0.002039390687100254,
Cluster 406,0.011521372646577932,2.364382837786283,0.1241329967817474,1.0,24.891148028762704,1.101546551362693e-06,
Cluster 408,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 410,0.002181139085406486,0.23737842897011802,0.6261059963011161,1.0,103.1027027027027,1.1538726897817544e-20,
Cluster 411,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 413,0.0035623165461911577,0.0,1.0,1.0,207.27884166277448,4.4265251195786036e-35,
Cluster 415,0.0,0.0,1.0,1.0,79.51807228915663,8.120428146989222e-17,
Cluster 420,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 422,0.004953903689760977,0.42479627170097745,0.514553448508541,1.0,159.32980456026058,6.766493805540178e-29,
Cluster 423,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 424,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 427,0.0,0.0,1.0,1.0,79.51807228915663,8.120428146989222e-17,
Cluster 428,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 432,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 435,0.0035623165461911577,0.0,1.0,1.0,207.2788416627744,4.426525119578719e-35,
Cluster 440,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 444,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 446,0.007403192542148183,0.06609939759036146,0.7971030974390365,1.0,207.27884166277448,4.4265251195786036e-35,
Cluster 448,0.0,0.0,1.0,1.0,79.51807228915663,8.120428146989222e-17,
Cluster 450,0.00068463606403385,0.019087526576895802,0.8901158521336606,1.0,108.05570839064646,1.935401139778025e-21,
Cluster 452,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 454,0.007159366883401019,0.13727513105858546,0.7110050694681496,1.0,196.2946509519493,1.0106422330418762e-33,
Cluster 455,0.003993376466960984,0.20134893419833172,0.6536342213294386,1.0,186.07929515418505,1.9851876571361733e-32,
Cluster 456,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 457,0.007403192542148183,0.06609939759036146,0.7971030974390365,1.0,207.27884166277448,4.4265251195786036e-35,
Cluster 460,0.007159366883401019,0.13727513105858546,0.7110050694681496,1.0,196.2946509519493,1.0106422330418762e-33,
Cluster 464,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 466,0.0,0.0,1.0,1.0,79.51807228915663,8.120428146989222e-17,
Cluster 475,0.011296965874609821,2.1757519134895027,0.14020097764710596,1.0,8.123360312587216,0.004714600559177772,
Cluster 476,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 478,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 480,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 481,0.010791848278650332,0.5729436206363919,0.44909156525165117,1.0,186.07929515418505,1.9851876571361733e-32,
Cluster 482,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 483,0.0051904273253607774,0.6993131371640409,0.4030145863893817,1.0,113.27495621716287,3.027808038426204e-22,
Cluster 486,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 487,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 491,0.007403192542148183,0.06609939759036146,0.7971030974390365,1.0,207.2788416627744,4.426525119578719e-35,
Cluster 492,0.021909181269685468,2.293096559466212,0.12995043240938733,1.0,159.32980456026058,6.766493805540178e-29,
Cluster 494,0.013315440040666954,2.8283538106415604,0.09261324761664343,1.0,10.968263127524523,0.0010562500836780978,
Cluster 495,0.0,0.0,1.0,1.0,79.51807228915663,8.120428146989222e-17,
Cluster 496,0.018166002304156895,1.686148060993976,0.19410951877720206,1.0,167.6592901878915,5.089129959862431e-30,
Cluster 497,0.003929517246352127,0.39647433821306743,0.528915695638938,1.0,137.26395746296998,8.308376207888336e-26,
Cluster 498,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 501,0.002821070585578074,0.12770453689759043,0.7208240276685912,1.0,167.6592901878915,5.089129959862431e-30,
Cluster 504,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 507,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 510,0.0035623165461911577,0.0,1.0,1.0,74.01494628678189,7.03189628396912e-16,
Cluster 512,0.0,0.0,1.0,1.0,79.51807228915663,8.120428146989222e-17,
Cluster 523,0.0035623165461911577,0.0,1.0,1.0,207.2788416627744,4.426525119578719e-35,
Cluster 527,0.015488726917604334,3.3271376017905627,0.06814537547614676,1.0,71.13772455089818,2.206309687628412e-15,
Cluster 531,0.032410801623733956,8.792921362870837,0.012320870308656064,1.0,0.044169315710222486,0.8337010242344504,
Cluster 532,0.0004852820871206545,0.0,1.0,1.0,196.2946509519493,1.0106422330418762e-33,
Cluster 533,0.007403192542148183,0.06609939759036146,0.7971030974390365,1.0,207.2788416627744,4.426525119578719e-35,
Cluster 534,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 540,0.0,0.0,1.0,1.0,79.51807228915663,8.120428146989222e-17,
Cluster 542,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 543,0.00523013264181435,0.9272640116019641,0.3355748805637375,1.0,12.043795620437956,0.0006068156544772623,
Cluster 544,0.007403192542148183,0.06609939759036146,0.7971030974390365,1.0,207.2788416627744,4.426525119578719e-35,
Cluster 547,1.2051938147461527e-07,0.0,1.0,1.0,144.17475728155347,8.586031446568908e-27,
Cluster 551,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 554,0.0035623165461911577,0.0,1.0,1.0,207.2788416627744,4.426525119578719e-35,
Cluster 558,0.007403192542148183,0.06609939759036146,0.7971030974390365,1.0,74.01494628678189,7.03189628396912e-16,
Cluster 560,0.0059235325085202906,1.0935381989172623,0.2956885859398099,1.0,59.03479749001714,3.0450036211128895e-13,
Cluster 561,0.018166002304156895,1.686148060993976,0.19410951877720206,1.0,167.6592901878914,5.0891299598625544e-30,
Cluster 563,4.782342631885761e-05,0.0,1.0,1.0,167.6592901878915,5.089129959862431e-30,
Cluster 570,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 576,0.0010868986401446346,0.07122248609823924,0.7895650878066506,1.0,98.39721022915974,6.43977253892807e-20,
Cluster 578,9.073990034985657e-05,0.0,1.0,1.0,186.07929515418505,1.9851876571361733e-32,
Cluster 579,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 581,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 586,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 587,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 588,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 589,0.0,0.0,1.0,1.0,79.51807228915663,8.120428146989222e-17,
Cluster 592,0.002844849943517788,0.764266309683177,0.682404181734818,1.0,6.053660565723794,0.01451836753047822,
Cluster 594,0.0035623165461911577,0.0,1.0,1.0,207.27884166277448,4.4265251195786036e-35,
Cluster 597,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 601,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 605,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 608,0.0,0.0,1.0,1.0,79.51807228915663,8.120428146989222e-17,
Cluster 613,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 615,0.0,0.0,1.0,1.0,79.51807228915663,8.120428146989222e-17,
Cluster 616,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 617,0.007159366883401019,0.13727513105858546,0.7110050694681496,1.0,196.2946509519493,1.0106422330418762e-33,
Cluster 620,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 621,0.0,0.0,1.0,1.0,79.51807228915663,8.120428146989222e-17,
Cluster 622,0.00038947407478533147,4.966145574031976e-05,0.9943772834591948,1.0,118.7811495894323,4.400667634900694e-23,
Cluster 623,0.03020291622502813,4.378071938918465,0.03640415465018697,1.0,176.55636519502784,3.3915687400177745e-31,
Cluster 625,0.003929517246352127,0.39647433821306743,0.528915695638938,1.0,137.26395746296998,8.308376207888336e-26,
Cluster 626,0.014902879445969117,1.2110119102363655,0.27113180822484684,1.0,196.2946509519493,1.0106422330418762e-33,
Cluster 636,9.073990034985657e-05,0.0,1.0,1.0,64.22643171806168,3.591655703908369e-14,
Cluster 637,0.0,0.0,1.0,1.0,79.51807228915663,8.120428146989222e-17,
Cluster 640,0.0038734156360159117,1.0179752342704151,0.6011038180801956,1.0,4.439277558646462,0.03606458421224417,
Cluster 641,0.0035623165461911577,0.0,1.0,1.0,74.01494628678189,7.03189628396912e-16,
Cluster 647,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 648,0.014460479613644356,1.1069203558419725,0.2927523758678867,1.0,176.55636519502784,3.3915687400177745e-31,
Cluster 649,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 654,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 656,0.0,0.0,1.0,1.0,79.51807228915663,8.120428146989222e-17,
Cluster 665,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 670,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 673,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 674,0.007403192542148183,0.06609939759036146,0.7971030974390365,1.0,207.27884166277448,4.4265251195786036e-35,
Cluster 677,0.015804657103576526,2.352812861200901,0.12505717137901023,1.0,130.74869888475843,7.325153015004718e-25,
Cluster 683,0.0011105110914937516,1.5527225179788785e-05,0.9968559759228413,1.0,176.55636519502784,3.3915687400177745e-31,
Cluster 686,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 689,0.0034294592823387593,0.5023609345639438,0.4784645808995297,1.0,67.91191250369495,8.050759933874498e-15,
Cluster 690,0.014902879445969117,1.2110119102363655,0.27113180822484684,1.0,196.29465095194922,1.0106422330419024e-33,
Cluster 691,0.007403192542148183,0.06609939759036146,0.7971030974390365,1.0,207.27884166277448,4.4265251195786036e-35,
Cluster 694,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 696,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 702,5.572570836145929e-05,0.0,1.0,1.0,89.66237942122186,1.6673331265096974e-18,
Cluster 704,0.006467852077030829,1.315035765107675,0.5181358136607279,1.0,143.9093997734994,9.361096322452952e-27,
Cluster 709,0.0,0.0,1.0,1.0,79.51807228915663,8.120428146989222e-17,
Cluster 713,0.007159366883401019,0.13727513105858546,0.7110050694681496,1.0,196.2946509519493,1.0106422330418762e-33,
