,MI,chi2,chi2_pval,corrected_pval,f_statistic,f_pval,f_corrected_pval
Cluster 19514,0.0032948396938442676,1.8558231328245571,0.17310764563528683,1.0,231.7497695852534,1.1816335504862625e-45,
Cluster 19526,0.013816550322838711,9.266812420456905,0.0023334345410116046,0.0518770046661885,39.554216090768435,5.493469047812733e-10,
Cluster 19528,0.00514837277655919,1.0785585308503567,0.29902024638898894,1.0,395.1258391699846,1.3204329804740723e-70,
Cluster 19530,0.0,0.0,1.0,1.0,420.8235294117647,3.405787592833776e-74,
Cluster 19534,1.3899120793688796e-05,0.0,1.0,1.0,403.4639332706767,8.859228470654344e-72,
Cluster 19540,0.0,0.0,1.0,1.0,420.8235294117647,3.405787592833776e-74,
Cluster 19543,0.0017095810875410351,0.0,1.0,1.0,412.02686655781474,5.64218330870877e-73,
Cluster 19564,0.0034256881263129806,0.3719152770998507,0.5419621245455586,1.0,403.4639332706767,8.859228470654344e-72,
Cluster 19567,0.000799261124271089,0.5860705572551602,0.7459958225241905,1.0,17.00320492757615,4.1605136991497335e-05,
Cluster 19570,0.00029286025801594437,0.0,1.0,1.0,295.8378621872184,6.423919481446461e-56,
Cluster 19575,0.0043893772727904845,2.829352568613653,0.09255566552130039,0.8067256973114832,3.490017593513347,0.062140325819329593,
Cluster 19578,0.03548604767733979,24.100552332654228,9.143406722005484e-07,5.0023710689232906e-05,105.09766884732332,3.9347221875526873e-23,
Cluster 19579,0.0001199928998315003,0.03432623049219688,0.8530146053239164,1.0,13.3299518133401,0.0002798477812793424,
Cluster 19583,0.002661402333582502,1.6299773436492644,0.20170618227229464,1.0,36.861213783235954,2.0388207033172792e-09,
Cluster 19593,0.002099493144113524,0.00508592478087126,0.9431465241642293,1.0,412.02686655781474,5.64218330870877e-73,
Cluster 19595,0.0,0.0,1.0,1.0,420.8235294117647,3.405787592833776e-74,
Cluster 19596,0.007127681597596233,3.842476894876495,0.04996965131245718,0.5451891147529649,322.44282360389354,5.445743512644229e-60,
Cluster 19601,0.0,0.0,1.0,1.0,420.8235294117647,3.405787592833776e-74,
Cluster 19603,0.0013036645531125102,0.330559004341888,0.5653301113265552,1.0,270.6355873077889,5.815857635904658e-52,
Cluster 19605,0.07147536477155586,49.524204235076134,1.9593933923612194e-12,6.488342154529476e-10,0.661103210837512,0.4164358353739752,
Cluster 19607,0.020994622846246924,13.527626278248283,0.00023507718999711116,0.00733401977057103,133.1962942079988,2.02114477914535e-28,
Cluster 19608,0.00029286025801594437,0.0,1.0,1.0,295.8378621872184,6.423919481446461e-56,
