,MI,chi2,chi2_pval,corrected_pval,f_statistic,f_pval,f_corrected_pval
Cluster 0,0.00013046765416521722,0.0005908613445378152,0.9806072193866465,1.0,175.28994082840228,5.306171967445055e-34,7.541716557644986e-34
Cluster 2,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 4,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 6,0.0021147218681291033,0.0,1.0,1.0,356.96997690531174,5.534214484373157e-59,1.4194632204449429e-58
Cluster 9,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 10,0.0063807084155514185,0.576489041562571,0.4476918045192231,1.0,334.5739296514405,3.132444750721133e-56,6.308674207198185e-56
Cluster 15,0.0016751012299817576,0.1316009358288769,0.7167778747670177,1.0,314.0307692307693,1.2348839744679398e-53,2.1980795000077673e-53
Cluster 17,0.0022940569947208778,0.32497373949579844,0.5686338297133864,1.0,314.0307692307693,1.2348839744679398e-53,2.1980795000077673e-53
Cluster 18,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 19,0.007438383536117976,2.7556073641831325,0.09691400630779555,1.0,2.530180021178964,0.11239284274138067,0.11377929239708019
Cluster 20,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 21,0.00518600842645002,1.0588716538651661,0.30347267565378994,1.0,324.08510638297867,6.494020224104633e-55,1.2161388206168762e-54
Cluster 23,0.0006666438062568961,0.0001336790372257491,0.9907750920753949,1.0,324.08510638297867,6.494020224104633e-55,1.2161388206168762e-54
Cluster 24,0.0005579012007278089,0.0,1.0,1.0,324.08510638297867,6.494020224104633e-55,1.2161388206168762e-54
Cluster 26,0.0043427963627861305,0.06383412740096041,0.8005354694348056,1.0,356.96997690531174,5.534214484373157e-59,1.4194632204449429e-58
Cluster 27,0.007478324651118681,2.1597027572496885,0.14167209364378058,1.0,295.12408759124077,3.496788526757402e-51,5.812583306256799e-51
Cluster 28,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 29,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 32,0.013128147530401486,2.6844268112650465,0.10133368269121265,1.0,334.5739296514405,3.132444750721133e-56,6.308674207198185e-56
Cluster 36,0.0063807084155514185,0.576489041562571,0.4476918045192231,1.0,334.5739296514405,3.132444750721133e-56,6.308674207198185e-56
Cluster 37,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 42,0.00027636862352498764,0.0,1.0,1.0,345.52535234083916,1.380419624467282e-57,3.071486550963097e-57
Cluster 43,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 46,0.001261246978086071,0.17474837216109912,0.6759258030174964,1.0,261.5114353865581,1.1548477958136158e-46,1.7868474584787275e-46
Cluster 48,0.010114061293071908,3.9874399504903915,0.04584066310630503,0.74997697118269,63.823228634039445,1.1614392867171441e-14,1.2707029061434093e-14
Cluster 49,0.00027636862352498764,0.0,1.0,1.0,345.52535234083916,1.380419624467282e-57,3.071486550963097e-57
Cluster 52,0.0021147218681291033,0.0,1.0,1.0,356.96997690531174,5.534214484373157e-59,1.4194632204449429e-58
Cluster 53,0.0043427963627861305,0.06383412740096041,0.8005354694348056,1.0,356.96997690531174,5.534214484373157e-59,1.4194632204449429e-58
Cluster 54,0.008718662692572293,1.1894065361570636,0.27544929765882586,1.0,345.52535234083916,1.380419624467282e-57,3.071486550963097e-57
Cluster 56,0.00708477680498143,2.716181971353823,0.09933536662422211,1.0,13.231448907796777,0.0003073090546555039,0.00032057358276901934
Cluster 57,0.00018012370891479224,0.007093480059133703,0.9328792907205778,1.0,148.5622418220386,1.033840257019604e-29,1.4387476849697726e-29
Cluster 58,0.004539993864644459,1.3229832374126127,0.2500573538825099,1.0,196.00000000000003,3.3731503799591306e-37,4.871697407738051e-37
Cluster 64,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 65,0.0043427963627861305,0.06383412740096041,0.8005354694348056,1.0,356.96997690531174,5.534214484373157e-59,1.4194632204449429e-58
Cluster 67,0.0043427963627861305,0.06383412740096041,0.8005354694348056,1.0,356.96997690531174,5.534214484373157e-59,1.4194632204449429e-58
Cluster 68,0.0043427963627861305,0.06383412740096041,0.8005354694348056,1.0,356.96997690531174,5.534214484373157e-59,1.4194632204449429e-58
Cluster 69,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 70,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 71,0.020621740474007756,7.018006556070702,0.008069401897592424,0.3667819773110021,156.95541401273888,4.431599007040952e-31,6.195114150340539e-31
Cluster 72,0.00027636862352498764,0.0,1.0,1.0,345.52535234083916,1.380419624467282e-57,3.071486550963097e-57
Cluster 75,4.630896142882035e-05,0.0,1.0,1.0,190.5765611633874,2.2644330294664892e-36,3.2532480918846086e-36
Cluster 76,0.0023067573367482296,0.19322762888939365,0.6602437574010455,1.0,334.5739296514405,3.132444750721133e-56,6.308674207198185e-56
Cluster 77,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 79,2.3703475643961636e-05,0.0,1.0,1.0,314.0307692307693,1.2348839744679398e-53,2.1980795000077673e-53
Cluster 80,0.01568179135138293,5.240348579516849,0.022068851656231455,0.5180964863325495,170.49923860841048,3.0176454328448093e-33,4.2681197111237e-33
Cluster 81,0.0023642321935335997,0.6064456658859714,0.43612922698289625,1.0,225.93964838625033,1.220813863274067e-41,1.8112609392625383e-41
Cluster 82,0.0043427963627861305,0.06383412740096041,0.8005354694348056,1.0,356.96997690531174,5.534214484373157e-59,1.4194632204449429e-58
Cluster 84,0.0043427963627861305,0.06383412740096041,0.8005354694348056,1.0,356.96997690531174,5.534214484373157e-59,1.4194632204449429e-58
Cluster 85,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 86,0.0023067573367482296,0.19322762888939365,0.6602437574010455,1.0,334.5739296514405,3.132444750721133e-56,6.308674207198185e-56
Cluster 88,0.0023067573367482296,0.19322762888939365,0.6602437574010455,1.0,334.5739296514405,3.132444750721133e-56,6.308674207198185e-56
Cluster 89,0.0043427963627861305,0.06383412740096041,0.8005354694348056,1.0,356.96997690531174,5.534214484373157e-59,1.4194632204449429e-58
Cluster 91,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 92,0.00017358597272136567,0.0,1.0,1.0,295.12408759124077,3.496788526757402e-51,5.812583306256799e-51
Cluster 94,0.00518600842645002,1.0588716538651661,0.30347267565378994,1.0,324.08510638297867,6.494020224104633e-55,1.2161388206168762e-54
Cluster 95,0.004336448485489981,0.8215528183750567,0.36472654911821933,1.0,295.12408759124077,3.496788526757402e-51,5.812583306256799e-51
Cluster 101,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 104,0.006879809109861773,2.549587324190459,0.1103230680735767,1.0,1.1746554563578067,0.27902966589475525,0.2814903764705241
Cluster 105,5.774623563200784e-05,0.0,1.0,1.0,334.5739296514405,3.132444750721133e-56,6.308674207198185e-56
Cluster 107,0.0063807084155514185,0.576489041562571,0.4476918045192231,1.0,334.5739296514405,3.132444750721133e-56,6.308674207198185e-56
Cluster 108,0.0058686785645125986,1.2776355501878167,0.25833912802146736,1.0,286.2258726899384,5.242606600295787e-50,8.490278814292833e-50
Cluster 109,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 112,0.0043427963627861305,0.06383412740096041,0.8005354694348056,1.0,356.96997690531174,5.534214484373157e-59,1.4194632204449429e-58
Cluster 113,0.002765110009310068,1.2891520244461425,0.5248850397762715,1.0,0.29340707320622955,0.5883147045713255,0.5909446037349673
Cluster 116,0.0006015522542336116,0.013087230304966047,0.9089211633275411,1.0,295.12408759124077,3.496788526757402e-51,5.812583306256799e-51
Cluster 117,0.008532261134984967,1.1069961072664358,0.2927358614858566,1.0,324.08510638297867,6.494020224104633e-55,1.2161388206168762e-54
Cluster 123,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 124,0.0063807084155514185,0.576489041562571,0.4476918045192231,1.0,334.5739296514405,3.132444750721133e-56,6.308674207198185e-56
Cluster 126,0.010696383210490282,1.678583365164247,0.19511279633964673,1.0,314.0307692307693,1.2348839744679398e-53,2.1980795000077673e-53
Cluster 130,0.0021147218681291033,0.0,1.0,1.0,356.96997690531174,5.534214484373157e-59,1.4194632204449429e-58
Cluster 132,0.009548735378208842,3.341186889447722,0.06756585532377656,0.9211983113926547,239.41187558906694,1.4222207357641766e-43,2.1400204390584212e-43
Cluster 134,0.004241577096799051,0.140163969175114,0.7081180591486298,1.0,345.52535234083916,1.380419624467282e-57,3.071486550963097e-57
Cluster 137,0.013128147530401486,2.6844268112650465,0.10133368269121265,1.0,334.5739296514405,3.132444750721133e-56,6.308674207198185e-56
Cluster 138,0.002924109502354739,0.4281721250143894,0.5128872243091349,1.0,304.3850461631602,2.1619139478086884e-52,3.709985068177925e-52
Cluster 140,0.0021147218681291033,0.0,1.0,1.0,356.96997690531174,5.534214484373157e-59,1.4194632204449429e-58
Cluster 144,5.774623563200784e-05,0.0,1.0,1.0,334.5739296514405,3.132444750721133e-56,6.308674207198185e-56
Cluster 148,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 149,0.0011802039016802768,0.3335507590132822,0.5635757150633078,1.0,48.24615384615383,1.3296771140108094e-11,1.442725656872501e-11
Cluster 151,0.004336448485489981,0.8215528183750567,0.36472654911821933,1.0,295.12408759124077,3.496788526757402e-51,5.812583306256799e-51
Cluster 153,0.0022940569947208778,0.32497373949579844,0.5686338297133864,1.0,314.0307692307693,1.2348839744679398e-53,2.1980795000077673e-53
Cluster 154,0.0021147218681291033,0.0,1.0,1.0,356.96997690531174,5.534214484373157e-59,1.4194632204449429e-58
Cluster 155,0.0006666438062568961,0.0001336790372257491,0.9907750920753949,1.0,324.08510638297867,6.494020224104633e-55,1.2161388206168762e-54
Cluster 161,0.0043427963627861305,0.06383412740096041,0.8005354694348056,1.0,356.96997690531174,5.534214484373157e-59,1.4194632204449429e-58
Cluster 162,0.00019882718456340487,0.0016375682060154433,0.9677209130172436,1.0,219.54495983415387,1.042864730417925e-40,1.5368575723484022e-40
Cluster 166,0.00027636862352498764,0.0,1.0,1.0,345.52535234083916,1.380419624467282e-57,3.071486550963097e-57
Cluster 173,0.004241577096799051,0.140163969175114,0.7081180591486298,1.0,345.52535234083916,1.380419624467282e-57,3.071486550963097e-57
Cluster 174,0.004655620698537671,1.1145040535330533,0.29110495874036785,1.0,261.5114353865581,1.1548477958136158e-46,1.7868474584787275e-46
Cluster 179,5.774623563200784e-05,0.0,1.0,1.0,334.5739296514405,3.132444750721133e-56,6.308674207198185e-56
Cluster 182,0.0022940569947208778,0.32497373949579844,0.5686338297133864,1.0,314.0307692307693,1.2348839744679398e-53,2.1980795000077673e-53
Cluster 183,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 184,0.0023067573367482296,0.19322762888939365,0.6602437574010455,1.0,334.5739296514405,3.132444750721133e-56,6.308674207198185e-56
Cluster 186,0.0021147218681291033,0.0,1.0,1.0,356.96997690531174,5.534214484373157e-59,1.4194632204449429e-58
Cluster 190,0.00518600842645002,1.0588716538651664,0.3034726756537898,1.0,114.96120150187735,4.97093499771348e-24,5.645390979653546e-24
Cluster 195,0.0006015522542336116,0.013087230304966047,0.9089211633275411,1.0,295.12408759124077,3.496788526757402e-51,5.812583306256799e-51
Cluster 196,0.008532261134984967,1.1069961072664358,0.2927358614858566,1.0,324.08510638297867,6.494020224104633e-55,1.2161388206168762e-54
Cluster 197,0.004679514531530302,1.10806737078393,0.29250244536014236,1.0,304.3850461631602,2.1619139478086884e-52,3.709985068177925e-52
Cluster 201,0.002924109502354739,0.4281721250143894,0.5128872243091349,1.0,304.3850461631602,2.1619139478086884e-52,3.709985068177925e-52
Cluster 206,0.0043427963627861305,0.06383412740096041,0.8005354694348056,1.0,356.96997690531174,5.534214484373157e-59,1.4194632204449429e-58
Cluster 208,0.010489451099075994,3.0471563625450178,0.08087863929289354,1.0,232.55813953488376,1.3547177276226422e-42,2.0221666357356563e-42
Cluster 210,0.0015365257190046167,0.3912734337582181,0.5316307893879917,1.0,144.5417127683115,4.7502343094910253e-29,6.602892156391715e-29
Cluster 217,0.008718662692572293,1.1894065361570636,0.27544929765882586,1.0,345.52535234083916,1.380419624467282e-57,3.071486550963097e-57
Cluster 218,0.002924109502354739,0.4281721250143894,0.5128872243091349,1.0,304.3850461631602,2.1619139478086884e-52,3.709985068177925e-52
Cluster 219,0.013128147530401486,2.6844268112650465,0.10133368269121265,1.0,334.5739296514405,3.132444750721133e-56,6.308674207198185e-56
Cluster 222,0.00017358597272136567,0.0,1.0,1.0,295.12408759124077,3.496788526757402e-51,5.812583306256799e-51
Cluster 225,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 229,0.0005579012007278089,0.0,1.0,1.0,324.08510638297867,6.494020224104633e-55,1.2161388206168762e-54
Cluster 234,0.002465699888938244,0.4591372099298434,0.498027475498259,1.0,295.12408759124077,3.496788526757402e-51,5.812583306256799e-51
Cluster 235,0.006696222086853564,2.754857599148257,0.252226244257638,1.0,303.5241635687733,2.7962440807276232e-52,4.778984699722373e-52
Cluster 237,0.012527354846266547,4.8373169138662835,0.027850194330753485,0.6007684777062537,0.6153846153846153,0.43318217300025963,0.43597704571717505
Cluster 244,0.018914166413566497,7.651070556681173,0.00567386406745194,0.35575619818242216,8.211812627291241,0.004357729011589228,0.004496372114674831
Cluster 245,0.00027636862352498764,0.0,1.0,1.0,345.52535234083916,1.380419624467282e-57,3.071486550963097e-57
Cluster 248,0.002968005000791918,0.7349873360559174,0.39127135998955587,1.0,86.0547214816894,7.492763873333785e-19,8.298182133965569e-19
Cluster 249,0.002383834722952838,0.7601563317791896,0.3832796034497574,1.0,67.74518299990784,2.0486492841935822e-15,2.2465869880986443e-15
Cluster 250,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 253,0.00017358597272136567,0.0,1.0,1.0,295.12408759124077,3.496788526757402e-51,5.812583306256799e-51
Cluster 259,0.0,0.0,1.0,1.0,136.0,1.2565211634412817e-27,1.5641256321278239e-27
Cluster 261,0.0043427963627861305,0.06383412740096041,0.8005354694348056,1.0,356.96997690531174,5.534214484373157e-59,1.4194632204449429e-58
Cluster 263,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 264,0.0043427963627861305,0.06383412740096041,0.8005354694348056,1.0,356.96997690531174,5.534214484373157e-59,1.4194632204449429e-58
Cluster 266,0.015393384948956736,5.9782276546982445,0.050332019825944464,0.7956590236304035,149.73121602898865,6.649046632378574e-30,9.269573468213723e-30
Cluster 268,0.0021147218681291033,0.0,1.0,1.0,356.96997690531174,5.534214484373157e-59,1.4194632204449429e-58
Cluster 270,0.017571814166051955,4.283210031750257,0.03849059083944651,0.678347247520591,324.08510638297867,6.494020224104633e-55,1.2161388206168762e-54
Cluster 272,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 276,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 283,0.0021147218681291033,0.0,1.0,1.0,130.36489607390305,1.1203851206198314e-26,1.3203015016357193e-26
Cluster 285,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 288,0.022050241203148538,5.932785045836517,0.01486173584427621,0.4224339185440122,314.0307692307693,1.2348839744679398e-53,2.1980795000077673e-53
Cluster 293,0.0021147218681291033,0.0,1.0,1.0,356.96997690531174,5.534214484373157e-59,1.4194632204449429e-58
Cluster 299,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 301,0.00027636862352498764,0.0,1.0,1.0,345.52535234083916,1.380419624467282e-57,3.071486550963097e-57
Cluster 306,0.013128147530401486,2.6844268112650465,0.10133368269121265,1.0,334.5739296514405,3.132444750721133e-56,6.308674207198185e-56
Cluster 315,0.0021147218681291033,0.0,1.0,1.0,356.96997690531174,5.534214484373157e-59,1.4194632204449429e-58
Cluster 319,0.013279347997360053,5.4261284363243645,0.0663332354760558,0.9099126596006927,61.39579009783575,3.424640401788387e-14,3.7422617717684133e-14
Cluster 321,0.0043427963627861305,0.06383412740096041,0.8005354694348056,1.0,356.96997690531174,5.534214484373157e-59,1.4194632204449429e-58
Cluster 322,0.010696383210490282,1.678583365164247,0.19511279633964673,1.0,314.0307692307693,1.2348839744679398e-53,2.1980795000077673e-53
Cluster 323,0.004336448485489981,0.8215528183750567,0.36472654911821933,1.0,101.5057351407716,1.1779720354493574e-21,1.319225238466039e-21
Cluster 325,0.014125117524949583,4.680212710084033,0.03051197013593763,0.630102227916655,175.28994082840228,5.306171967445055e-34,7.541716557644986e-34
Cluster 330,0.00017358597272136567,0.0,1.0,1.0,295.12408759124077,3.496788526757402e-51,5.812583306256799e-51
Cluster 333,0.010246096058337036,4.107316160715717,0.3916769689171146,1.0,15.298142573966661,0.00010603956347328902,0.0001110400421946369
Cluster 334,0.0,0.0,1.0,1.0,136.0,1.2565211634412817e-27,1.5641256321278239e-27
Cluster 335,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 336,0.0043427963627861305,0.06383412740096041,0.8005354694348056,1.0,356.96997690531174,5.534214484373157e-59,1.4194632204449429e-58
Cluster 337,0.008921085059359395,2.5203016633193567,0.11238908282133288,1.0,239.41187558906694,1.4222207357641766e-43,2.1400204390584212e-43
Cluster 339,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 341,0.004607024523711249,1.204118240037951,0.27250012573702076,1.0,286.22587268993834,5.242606600295787e-50,8.490278814292833e-50
Cluster 345,0.00518600842645002,1.0588716538651661,0.30347267565378994,1.0,324.08510638297867,6.494020224104633e-55,1.2161388206168762e-54
Cluster 346,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 348,5.774623563200784e-05,0.0,1.0,1.0,334.5739296514405,3.132444750721133e-56,6.308674207198185e-56
Cluster 351,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 353,0.0043427963627861305,0.06383412740096041,0.8005354694348056,1.0,356.96997690531174,5.534214484373157e-59,1.4194632204449429e-58
Cluster 354,0.004455449332408649,1.659981914205944,0.43605322948815983,1.0,0.5821489482660599,0.44587279930146473,0.4485821164551541
Cluster 355,0.017571814166051955,4.283210031750257,0.03849059083944651,0.678347247520591,324.08510638297867,6.494020224104633e-55,1.2161388206168762e-54
Cluster 359,0.010696383210490282,1.678583365164247,0.19511279633964673,1.0,314.0307692307693,1.2348839744679398e-53,2.1980795000077673e-53
Cluster 363,0.0063807084155514185,0.576489041562571,0.4476918045192231,1.0,334.5739296514405,3.132444750721133e-56,6.308674207198185e-56
Cluster 366,0.0005579012007278089,0.0,1.0,1.0,324.08510638297867,6.494020224104633e-55,1.2161388206168762e-54
Cluster 368,0.010550030166157243,4.179638272445672,0.04091243199344597,0.7071245576363021,25.283686759058266,7.170824832445708e-07,7.622307749755743e-07
Cluster 374,0.0021147218681291033,0.0,1.0,1.0,356.96997690531174,5.534214484373157e-59,1.4194632204449429e-58
Cluster 375,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 376,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 379,0.00026117940911055126,0.029543067226890755,0.863531109086422,1.0,101.08000000000001,1.4036590525270967e-21,1.5709495770203943e-21
Cluster 381,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 383,0.0028204322846547003,0.919722329721362,0.3375478899741107,1.0,71.8539765319426,3.3790872070841966e-16,3.7144179741258055e-16
Cluster 386,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 392,0.0,0.0,1.0,1.0,136.0,1.2565211634412817e-27,1.5641256321278239e-27
Cluster 393,0.0,0.0,1.0,1.0,136.0,1.2565211634412817e-27,1.5641256321278239e-27
Cluster 395,0.0043427963627861305,0.06383412740096041,0.8005354694348056,1.0,356.96997690531174,5.534214484373157e-59,1.4194632204449429e-58
Cluster 397,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 401,0.009132891283150785,2.978532037815126,0.0843757670275585,1.0,175.28994082840228,5.306171967445055e-34,7.541716557644986e-34
Cluster 405,6.084899862382476e-06,0.0,1.0,1.0,246.5131004366812,1.4096080561947515e-44,2.1370563904157378e-44
Cluster 406,0.012653941648351957,4.550838512101554,0.03290262946465145,0.6472270355667041,112.91010080230407,1.1339004435588395e-23,1.2865094296809988e-23
Cluster 408,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 410,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 411,0.004241577096799051,0.140163969175114,0.7081180591486298,1.0,345.52535234083916,1.380419624467282e-57,3.071486550963097e-57
Cluster 413,0.0021147218681291033,0.0,1.0,1.0,356.96997690531174,5.534214484373157e-59,1.4194632204449429e-58
Cluster 415,0.0,0.0,1.0,1.0,136.0,1.2565211634412817e-27,1.5641256321278239e-27
Cluster 420,0.007415065362432638,2.855318263669104,0.09107221389037622,1.0,15.448592762780006,9.81840271565458e-05,0.00010281976878494241
Cluster 422,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 423,0.0043427963627861305,0.06383412740096041,0.8005354694348056,1.0,356.96997690531174,5.534214484373157e-59,1.4194632204449429e-58
Cluster 424,0.004241577096799051,0.140163969175114,0.7081180591486298,1.0,345.52535234083916,1.380419624467282e-57,3.071486550963097e-57
Cluster 427,0.0021147218681291033,0.0,1.0,1.0,130.36489607390305,1.1203851206198314e-26,1.3203015016357193e-26
Cluster 428,0.00027636862352498764,0.0,1.0,1.0,345.52535234083916,1.380419624467282e-57,3.071486550963097e-57
Cluster 432,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 435,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 440,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 444,0.00027636862352498764,0.0,1.0,1.0,345.52535234083916,1.380419624467282e-57,3.071486550963097e-57
Cluster 446,0.0021147218681291033,0.0,1.0,1.0,356.96997690531174,5.534214484373157e-59,1.4194632204449429e-58
Cluster 448,0.00027636862352498764,0.0,1.0,1.0,124.99076624007776,9.215265920821996e-26,1.0649491474653473e-25
Cluster 450,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 452,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 454,0.0063807084155514185,0.576489041562571,0.4476918045192231,1.0,334.5739296514405,3.132444750721133e-56,6.308674207198185e-56
Cluster 455,0.017305913431997673,5.351295634503162,0.020706878141617528,0.4985233736263149,207.3848488680915,6.530403851381016e-39,9.511642309963475e-39
Cluster 456,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 457,0.026564023152882407,7.615636151720961,0.005786434249249267,0.35575619818242216,304.3850461631602,2.1619139478086884e-52,3.709985068177925e-52
Cluster 460,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 464,0.008532261134984967,1.1069961072664358,0.2927358614858566,1.0,324.08510638297867,6.494020224104633e-55,1.2161388206168762e-54
Cluster 466,0.00027636862352498764,0.0,1.0,1.0,124.99076624007776,9.215265920821996e-26,1.0649491474653473e-25
Cluster 475,1.221726455230554e-05,0.0,1.0,1.0,17.85801350683577,2.8854894769496152e-05,3.0385859114831502e-05
Cluster 476,1.9614128806411113e-06,0.0,1.0,1.0,180.22865343219323,8.968917072687373e-35,1.2792889726212813e-34
Cluster 478,0.0021147218681291033,0.0,1.0,1.0,356.96997690531174,5.534214484373157e-59,1.4194632204449429e-58
Cluster 480,0.00518600842645002,1.0588716538651661,0.30347267565378994,1.0,324.08510638297867,6.494020224104633e-55,1.2161388206168762e-54
Cluster 481,0.0016751012299817576,0.1316009358288769,0.7167778747670177,1.0,314.0307692307693,1.2348839744679398e-53,2.1980795000077673e-53
Cluster 482,0.0022940569947208778,0.32497373949579844,0.5686338297133864,1.0,314.0307692307693,1.2348839744679398e-53,2.1980795000077673e-53
Cluster 483,9.933057893912745e-05,0.005108951475326909,0.943018185041643,1.0,0.45475638051044087,0.5004326560408181,0.5031248739091532
Cluster 486,0.0021147218681291033,0.0,1.0,1.0,356.96997690531174,5.534214484373157e-59,1.4194632204449429e-58
Cluster 487,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 491,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 492,0.0043427963627861305,0.06383412740096041,0.8005354694348056,1.0,356.96997690531174,5.534214484373157e-59,1.4194632204449429e-58
Cluster 494,0.0011370549103394828,0.12586435783991023,0.7227591542646794,1.0,97.3963039014373,6.435116086935712e-21,7.178653436224088e-21
Cluster 495,0.0,0.0,1.0,1.0,136.0,1.2565211634412817e-27,1.5641256321278239e-27
Cluster 496,0.0008075199390715215,0.12587915601023006,0.7227435292211555,1.0,213.36336874440042,8.460575656403546e-40,1.2397590677325031e-39
Cluster 497,0.008718662692572293,1.1894065361570636,0.27544929765882586,1.0,345.52535234083916,1.380419624467282e-57,3.071486550963097e-57
Cluster 498,0.0088353619899195,2.8760800094685757,0.23739259135356452,1.0,213.41463414634148,8.314278343430131e-40,1.2239276535036947e-39
Cluster 501,0.006437676895168949,2.2553415985228176,0.323786542658571,1.0,323.0067609096497,8.889860084257885e-55,1.6562640320833833e-54
Cluster 504,0.0023882843274471988,0.808054417261091,0.36869608868999504,1.0,17.858013506835775,2.8854894769496152e-05,3.0385859114831502e-05
Cluster 507,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 510,0.004241577096799051,0.140163969175114,0.7081180591486298,1.0,124.99076624007776,9.215265920821996e-26,1.0649491474653473e-25
Cluster 512,0.00027636862352498764,0.0,1.0,1.0,124.99076624007776,9.215265920821996e-26,1.0649491474653473e-25
Cluster 523,0.0,0.0,1.0,1.0,368.94117647058806,2.0093257878143538e-60,7.364276552426394e-60
Cluster 527,2.3703475643961636e-05,0.0,1.0,1.0,314.0307692307693,1.2348839744679398e-53,2.1980795000077673e-53
