,MI,chi2,chi2_pval,corrected_pval,f_statistic,f_pval,f_corrected_pval
Cluster 74730,0.014771926568687383,5.7696596122539585,0.0163051924347861,0.17622316387767595,625.4308487720814,1.2254558011337854e-88,
Cluster 74740,3.527356930710379e-07,0.0,1.0,1.0,225.84705882352938,5.02625181968828e-42,
Cluster 74742,0.001923494584999949,0.34231022509578546,0.5584987420177234,1.0,481.05274012964037,4.025581219110632e-74,
Cluster 74747,0.005959640922949587,0.35792149635449494,0.5496628553008316,1.0,711.2219724641755,2.203193297132921e-96,
Cluster 74755,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 74778,0.0437536754275252,22.096756930176888,6.227600730553127e-05,0.002717941290385456,9.247082955042202,0.002489355698948193,
Cluster 74787,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 74790,0.0011764410505974952,0.0,1.0,1.0,711.2219724641755,2.203193297132921e-96,
Cluster 74791,0.0023586266366403194,0.0,1.0,1.0,688.1513929618766,2.3398627280659288e-94,
Cluster 74813,0.0011764410505974952,0.0,1.0,1.0,711.2219724641755,2.203193297132921e-96,
Cluster 74814,0.018048130613559935,5.731278769598652,0.016665342915054386,0.17622316387767595,666.2156123822346,2.154830496433467e-92,
Cluster 74837,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 74869,0.003546613509510431,0.09781663541751584,0.754465657817095,1.0,666.2156123822346,2.154830496433467e-92,
Cluster 74888,0.005959640922949587,0.35792149635449494,0.5496628553008316,1.0,659.3877766069544,8.964867806565043e-92,
Cluster 74889,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 74899,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 74972,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 74980,0.005129539714074968,1.7117238770816172,0.19076185894846295,0.9609367727921639,523.2246270387265,1.4079223577460066e-78,
Cluster 75024,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 75026,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 75040,0.005959640922949587,0.35792149635449494,0.5496628553008316,1.0,659.3877766069544,8.964867806565043e-92,
Cluster 75047,0.012029907859266054,2.1249242958929893,0.14491994093165983,0.808800675660875,538.4669811320755,3.840027334987795e-80,
Cluster 75061,0.00025944727596442785,0.0,1.0,1.0,666.2156123822346,2.154830496433467e-92,
Cluster 75072,0.005959640922949587,0.35792149635449494,0.5496628553008316,1.0,711.2219724641755,2.203193297132921e-96,
Cluster 75076,0.014509352427663963,2.798584339221736,0.09434757646427912,0.573345301276004,508.5985401459854,4.702230842990545e-77,
Cluster 75084,0.014470941764690437,4.051641857592527,0.04412840615215197,0.3779145490571091,389.44628751974705,1.0169668569920645e-63,
Cluster 75098,0.011622763066851727,4.901138356747552,0.026838997673303888,0.26018802315542416,494.5524130190795,1.436127092663379e-75,
Cluster 75104,0.019171159669999004,9.727666437436552,0.007720831459645529,0.10948962719820389,600.7884281102561,2.6627225840048413e-86,
Cluster 75105,0.009720148836069458,3.2093261862658413,0.07321963084817032,0.5280934399156342,645.3333333333333,1.7330946990436817e-90,
Cluster 75122,0.0047404592713683885,0.31099792874218163,0.5770684610877237,1.0,645.3333333333333,1.7330946990436817e-90,
Cluster 75152,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 75162,0.0012935870873174507,0.00043468731735827183,0.9833659852107557,1.0,688.1513929618766,2.3398627280659288e-94,
Cluster 75164,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 75165,0.010799649250450759,3.0139737991266378,0.22157660571427773,1.0,487.36100511195923,8.429906157390975e-75,
Cluster 75175,0.0009255344523593848,0.08574909017959058,0.7696525121901168,1.0,508.5985401459854,4.702230842990545e-77,
Cluster 75196,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 75214,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 75230,0.018048130613559935,5.731278769598652,0.016665342915054386,0.17622316387767595,64.32705248990578,8.321137693132601e-15,
Cluster 75233,0.02526194493650534,12.187293190525946,0.00048116151769020795,0.013395167620062941,26.333333333333332,4.198293132793514e-07,
Cluster 75265,0.011975270660685731,2.8052304532761867,0.09395734262627643,0.573345301276004,688.1513929618766,2.3398627280659288e-94,
Cluster 75267,0.014209819284775521,5.688461538461539,0.01707681932383998,0.17936837214105708,78.8208842423479,1.4074198967912627e-17,
Cluster 75269,0.005578172038587494,1.8518125552608313,0.3961722143143337,1.0,373.8723194478679,7.68466420844647e-62,
Cluster 75271,0.00714596222822346,0.8588319405910072,0.35406577123115257,1.0,606.4411764705877,7.665097134760589e-87,
Cluster 75283,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 75285,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 75306,0.011975270660685731,2.8052304532761867,0.09395734262627643,0.573345301276004,688.1513929618766,2.3398627280659288e-94,
Cluster 75323,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 75329,0.011975270660685731,2.8052304532761867,0.09395734262627643,0.573345301276004,688.1513929618766,2.3398627280659288e-94,
Cluster 75340,0.00945284243830162,4.0701296787503685,0.1306720095378846,0.7424545996470716,600.7884281102561,2.6627225840048413e-86,
Cluster 75341,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
