,MI,chi2,chi2_pval,corrected_pval,f_statistic,f_pval,f_corrected_pval
Cluster 47649,0.0015155237235922672,2.0114618968141587,0.15611482201622462,0.6846345877221747,1311.2640163793205,1.9885293163961537e-220,3.584860634859351e-220
Cluster 47653,0.0027819390622119966,4.8861414715879325,0.027073127251083712,0.20118317986779727,615.7363373987521,1.7736107108702958e-118,2.1141081255242713e-118
Cluster 47654,0.002821277899084651,5.0688610518758646,0.024359383712538353,0.18562106078892265,407.782294864349,1.48164578592156e-82,1.6379327755223992e-82
Cluster 47656,6.950216113292551e-07,0.0,1.0,1.0,1400.7264594087676,6.201630649807151e-232,1.3344251996706563e-231
Cluster 47663,0.0018931224869015162,3.3891558631441248,0.06562653935412943,0.38661077725006027,321.0246874630279,1.2866599255128992e-66,1.3983823397279882e-66
Cluster 47664,0.00046189931830046757,0.14074599286393047,0.7075405179111846,1.0,1476.021567865546,2.205451560637111e-241,8.256227331817824e-241
Cluster 47665,0.0,0.0,1.0,1.0,1509.9690721649486,1.4152744667779356e-245,1.482425391810962e-244
Cluster 47674,0.0023238371900469804,3.953758839878344,0.0467667941104552,0.30821342138088054,1186.3813753898064,7.900142983601143e-204,1.2968794469948823e-203
Cluster 47676,0.005640662817608277,10.325010627668647,0.001312395044764215,0.016625138570419164,1129.6343900553143,4.563426772039216e-196,7.262620600526155e-196
Cluster 47678,0.004593980053237939,8.681401785096512,0.0032147362979830616,0.03527799280490133,501.6060897716334,3.851576234665884e-99,4.352421806221551e-99
Cluster 47684,0.0004432594038975982,0.1871545448962214,0.6652954924447605,1.0,1453.9631621517467,1.2304363092390229e-238,3.430500049761678e-238
Cluster 47692,0.0009465467717973382,0.04681987758545804,0.8286923234096761,1.0,1498.5362634618114,3.616114361105658e-244,2.3318810579388213e-243
Cluster 47695,9.329747551745614e-05,0.0,1.0,1.0,1464.9361817934414,5.266997777962512e-240,1.6641209082531372e-239
Cluster 47697,0.00021701125004845723,0.1279133741886157,0.720605410557309,1.0,1370.0312337260277,5.074862963965205e-228,1.0138446067405085e-227
Cluster 47707,0.0018881161644241258,2.741332641580053,0.0977831899078046,0.5037275408050796,498.2964638429792,1.4446060686097404e-98,1.630602771499154e-98
Cluster 47709,0.001758800500930354,1.9663466809786105,0.16083617569730868,0.6852782881008357,1453.9631621517467,1.2304363092390229e-238,3.430500049761678e-238
Cluster 47713,0.00028225051925369685,0.2085034248944856,0.6479429413797237,1.0,1380.1625609274145,2.5700722788315655e-229,5.264826813864315e-229
Cluster 47716,3.4573302770853076e-07,0.0,1.0,1.0,1453.9631621517467,1.2304363092390229e-238,3.430500049761678e-238
Cluster 47718,0.0,0.0,1.0,1.0,1509.9690721649486,1.4152744667779356e-245,1.482425391810962e-244
Cluster 47727,8.650826726674249e-05,0.03186964873694182,0.8583140475586268,1.0,1301.7938434027328,3.4268039851034715e-219,6.100822978572724e-219
Cluster 47731,0.00028225051925369164,0.5681967860062374,0.7526925813790925,1.0,1298.7855841136184,8.479636190824544e-219,1.5079435943264864e-218
Cluster 47733,0.0037957630975087725,3.885736172279747,0.04869790860191483,0.31381803511817763,1464.9361817934414,5.266997777962512e-240,1.6641209082531372e-239
Cluster 47734,2.4308861859573087e-05,0.0,1.0,1.0,1476.0215678655456,2.205451560637111e-241,8.256227331817824e-241
Cluster 47746,0.0,0.0,1.0,1.0,639.9395973154365,1.8154028334888312e-122,2.3254651158535246e-122
Cluster 47751,0.00021701125004845723,0.1279133741886157,0.720605410557309,1.0,1370.0312337260277,5.074862963965205e-228,1.0138446067405085e-227
Cluster 47753,0.00019059217720431704,0.3530054993202374,0.8381964743965985,1.0,1151.856086623809,4.0089237441647034e-199,6.455249588048863e-199
Cluster 47758,0.0004883268799596614,0.424836366152356,0.5145336037392633,1.0,1411.161959478883,2.9536623803760937e-233,6.580545022379458e-233
Cluster 47760,4.876373533982056e-05,0.0,1.0,1.0,1443.1008451559574,2.8124666192313707e-237,7.264993490898059e-237
Cluster 47761,0.002428704911662676,4.8171404530340975,0.08994380194511575,0.47607662975716764,105.11360376729633,4.596962070979551e-24,4.775325211323006e-24
Cluster 47771,0.0019720275969942677,3.309304389867102,0.06888864640478207,0.40256136250472496,1178.0573254207961,1.065033341140959e-202,1.7421357408818444e-202
Cluster 47773,0.001345444372506767,2.337727145811483,0.3107198511569016,0.9928797033647582,1228.530864102218,1.6698481512040314e-209,2.8071236065172867e-209
Cluster 47781,0.0005098743124537812,0.0,1.0,1.0,1498.5362634618114,3.616114361105658e-244,2.3318810579388213e-243
Cluster 47796,4.655151586286082e-05,0.0,1.0,1.0,1487.2210177863913,9.031479027913778e-243,4.305864275116761e-242
Cluster 47815,0.0005558004934330604,0.5672578930445842,0.4513506187103602,1.0,1350.0627097887148,1.8635974425560736e-225,3.590059372141854e-225
