,MI,chi2,chi2_pval,corrected_pval,f_statistic,f_pval,f_corrected_pval
Cluster 38900,0.007235868359068972,0.7604132785818831,0.38319921912218835,1.0,71.43820224719104,1.957017014255317e-15,
Cluster 38901,0.0,0.0,1.0,1.0,93.07692307692312,4.627379879147928e-19,
Cluster 38911,0.0,0.0,1.0,1.0,187.20000000000007,1.427196542581219e-32,
Cluster 38919,0.0006410805209042664,0.0,1.0,1.0,62.73396674584322,6.614928868718735e-14,
Cluster 38921,0.018074417133847425,3.7712835551545223,0.15173165020438373,1.0,41.45879299156392,5.656192725811643e-10,
Cluster 38925,0.023909341416243166,5.937079186324469,0.11471191185481089,1.0,1.4734317343173433,0.22588981511743622,
Cluster 38937,0.008957327063806128,1.6347205101866118,0.20105137692766378,1.0,34.851485148514854,1.0898098162327273e-08,
Cluster 38938,0.004032400549155941,0.0,1.0,1.0,87.04477611940295,4.4934927014583094e-18,
Cluster 38939,0.0,0.0,1.0,1.0,93.07692307692312,4.627379879147928e-19,
Cluster 38940,0.0,0.0,1.0,1.0,187.20000000000007,1.427196542581219e-32,
Cluster 38941,0.0,0.0,1.0,1.0,187.20000000000007,1.427196542581219e-32,
Cluster 38943,0.003995910361228705,0.6008706092757814,0.43824604187767213,1.0,30.438837432130306,8.216955558771969e-08,
Cluster 38944,0.00046866129639501486,0.0009760420900510388,0.9750768064068587,1.0,45.37499999999999,1.0143756758587745e-10,
Cluster 38948,0.0,0.0,1.0,1.0,187.20000000000007,1.427196542581219e-32,
Cluster 38953,0.0,0.0,1.0,1.0,93.07692307692312,4.627379879147928e-19,
Cluster 38958,0.00667965111862498,0.031061047538320282,0.8601042606004268,1.0,87.04477611940295,4.4934927014583094e-18,
Cluster 38960,0.0,0.0,1.0,1.0,93.07692307692312,4.627379879147928e-19,
Cluster 38962,0.058225842363678115,13.938949133242241,0.00018884453896874092,0.024582349469206836,6.111111111111111,0.01406438184364671,
Cluster 38966,0.00654863014034196,1.1123700951825952,0.29156732217844067,1.0,22.97380307136405,2.7446746258031612e-06,
Cluster 38969,0.00667965111862498,0.031061047538320282,0.8601042606004268,1.0,87.04477611940295,4.4934927014583094e-18,
Cluster 38970,0.0,0.0,1.0,1.0,93.07692307692312,4.627379879147928e-19,
Cluster 38971,0.012124826149466424,2.4452773513749126,0.29445217714311134,1.0,38.90149824673255,1.761454422621501e-09,
Cluster 38972,0.0,0.0,1.0,1.0,93.07692307692312,4.627379879147928e-19,
Cluster 38974,0.0,0.0,1.0,1.0,93.07692307692312,4.627379879147928e-19,
Cluster 38983,0.033448085356184654,4.324894930069931,0.037558732923721666,0.664405889348872,55.12060491493386,1.5639678099195792e-12,
Cluster 38987,0.002746582670355893,0.16015852636946398,0.689010607374634,1.0,66.93711967545639,1.1936100836245659e-14,
Cluster 38996,0.00667965111862498,0.031061047538320282,0.8601042606004268,1.0,87.04477611940295,4.4934927014583094e-18,
Cluster 39012,0.0,0.0,1.0,1.0,93.07692307692312,4.627379879147928e-19,
Cluster 39013,0.0,0.0,1.0,1.0,93.07692307692312,4.627379879147928e-19,
Cluster 39014,0.0,0.0,1.0,1.0,93.07692307692312,4.627379879147928e-19,
Cluster 39024,0.013441586049765974,0.9478489385932134,0.3302674365054192,1.0,81.45606326889279,3.829897619745272e-17,
Cluster 39025,0.0,0.0,1.0,1.0,93.07692307692312,4.627379879147928e-19,
Cluster 39037,0.0,0.0,1.0,1.0,93.07692307692312,4.627379879147928e-19,
Cluster 39038,0.00810548942943859,0.2239090108364918,0.6360774545799908,1.0,81.45606326889279,3.829897619745272e-17,
Cluster 39059,0.0,0.0,1.0,1.0,93.07692307692312,4.627379879147928e-19,
Cluster 39062,0.0,0.0,1.0,1.0,93.07692307692312,4.627379879147928e-19,
Cluster 39080,0.00023182466656296308,0.0,1.0,1.0,81.45606326889279,3.829897619745272e-17,
